                            time,                             ala,                           death,                            haem,                            ppix
            0.009837173730350568,              0.9242506350381808,         0.000004590401264137779,          0.00004590401264137779,            0.009418176206321889
            0.010324571838389415,              0.9206468109512104,         0.000005049441390551556,          0.00005049441390551557,             0.00986360477580265
            0.010836498411414605,              0.9168763824160358,         0.000005554385529606712,         0.000055543855296067125,            0.010329353957169867
            0.011374226671346223,               0.912932139682524,         0.000006109824082567384,          0.00006109824082567383,            0.010816274474776271
            0.011939099918305293,              0.9088066121465579,         0.000006720806490824122,          0.00006720806490824121,            0.011325244610281206
            0.012532535797361088,              0.9044920645403906,        0.0000073928871399065345,          0.00007392887139906533,             0.01185717017391221
            0.013156030866713481,              0.8999804938003162,         0.000008132175853897189,          0.00008132175853897187,            0.012412984340567614
            0.013811165492745348,              0.8952636267263814,         0.000008945393439286907,          0.00008945393439286907,            0.012993647331370173
            0.014499609099929476,              0.8903329185618674,         0.000009839932783215597,          0.00009839932783215597,            0.013600145919151213
            0.015223125806420056,              0.8851795526345231,         0.000010823926061537158,          0.00010823926061537157,            0.014233492734007704
            0.015983580479339222,              0.8797944412171357,         0.000011906318667690874,          0.00011906318667690874,            0.014894725342513434
            0.016782945247329078,              0.8741682277820773,         0.000013096950534459961,          0.00013096950534459962,            0.015584905071361274
             0.01762330651193035,              0.8682912908430916,         0.000014406645587905958,          0.00014406645587905959,            0.016305115543146568
             0.01850687250382922,              0.8621537495978843,         0.000015847310146696553,          0.00015847310146696554,            0.017056460888650798
            0.019435981435051944,              0.8557454716071758,         0.000017432041161366208,           0.0001743204116136621,            0.017840063596327987
             0.02041311030386126,              0.8490560827698941,          0.00001917524527750283,           0.0001917524527750283,            0.018657061955710697
            0.021440884415509828,               0.842074979880225,         0.000021092769805253112,          0.00021092769805253114,            0.019508607047114084
             0.02252208768923989,              0.8347913460804436,         0.000023202046785778423,          0.00023202046785778424,             0.02039585922530098
            0.023659673830106972,              0.8271941695539085,         0.000025522251464356266,           0.0002552225146435627,            0.021319984039653513
            0.024856778453491626,              0.8192722658354299,         0.000028074476610791892,          0.00028074476610791895,            0.022282147527852535
             0.02611673226071326,              0.8110143041515063,          0.00003088192427187108,          0.00030881924271871085,            0.023283510814071106
             0.02744307537616851,              0.8024088382407297,          0.00003397011669905819,          0.00033970116699058193,             0.02432522393621913
            0.028839572970111655,              0.7934443421450346,          0.00003736712836896401,          0.00037367128368964015,            0.025408418819812057
            0.030310232306844063,              0.7841092515054098,          0.00004110384120586041,          0.00041103841205860416,            0.026534201308559293
             0.03185932137599955,               0.774392010941164,          0.00004521422532644645,          0.00045214225326446457,             0.02770364215376357
             0.03349138928517531,              0.7642811281397308,          0.00004973564785909109,           0.0004973564785909111,             0.02891776685608364
            0.035211288615805254,              0.7537652353341259,           0.0000547092126450002,           0.0005470921264500022,             0.03017754424413926
            0.037024199971427744,              0.7428331588972403,         0.000060180133909500225,           0.0006018013390950024,            0.031483873664840456
             0.03893565897898647,              0.7314739978357409,          0.00006619814730045024,           0.0006619814730045026,             0.03283757065022744
            0.040951586040265345,              0.7196772120208695,          0.00007281796203049527,           0.0007281796203049528,             0.03423935091505585
            0.043078319172886605,              0.7074327210480913,          0.00008009975823354479,           0.0008009975823354481,             0.03568981252841959
             0.04532265032956505,               0.694731014671275,          0.00008810973405689927,           0.0008810973405689929,             0.03718941609146473
             0.04769186564179796,              0.6815632758085366,           0.0000969207074625892,           0.0009692070746258922,             0.03873846274184443
             0.05019379010143579,              0.6679215171642465,          0.00010661277820884813,           0.0010661277820884815,             0.04033706979417184
              0.0528368372725085,              0.6537987325527301,          0.00011727405602973294,           0.0011727405602973296,             0.04198514381458166
              0.0556300647185701,              0.6391890640409975,          0.00012900146163270624,           0.0012900146163270624,             0.04368235091691553
            0.058583235940468596,              0.6240879860467726,          0.00014190160779597687,           0.0014190160779597688,             0.04542808405839766
